group,entry,target,pass94_final_script_control_branch_name,optional_refinement_lane,why_optional,prototype_key,sample_candidate,pass95_final_literal_refinement_name,pass95_refinement_state,pass95_confidence_class,pass95_evidence_boundary,pass95_remaining_decomp_blocker
$19,8,$B490D3,EveFamilyRomanceDialogueBranch_ScriptControlRow_G19_Entry008_TargetB490D3,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_F3Cluster::ScriptControlEntry,TableDrivenEventScript_F3Cluster_ScriptControlEntry_Entry008,EveFamilyRomanceContext_G19_Entry008_TB490D3_TableDrivenEventScript_F3Cluster_ScriptControlEntry_Entry008,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$19,9,$B490D3,EveFamilyRomanceDialogueBranch_ScriptControlRow_G19_Entry009_TargetB490D3,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_F3Cluster::ScriptControlEntry,TableDrivenEventScript_F3Cluster_ScriptControlEntry_Entry009,EveFamilyRomanceContext_G19_Entry009_TB490D3_TableDrivenEventScript_F3Cluster_ScriptControlEntry_Entry009,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$19,10,$B490D3,EveFamilyRomanceDialogueBranch_ScriptControlRow_G19_Entry010_TargetB490D3,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_F3Cluster::ScriptControlEntry,TableDrivenEventScript_F3Cluster_ScriptControlEntry_Entry010,EveFamilyRomanceContext_G19_Entry010_TB490D3_TableDrivenEventScript_F3Cluster_ScriptControlEntry_Entry010,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$19,11,$B490D3,EveFamilyRomanceDialogueBranch_ScriptControlRow_G19_Entry011_TargetB490D3,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_F3Cluster::ScriptControlEntry,TableDrivenEventScript_F3Cluster_ScriptControlEntry_Entry011,EveFamilyRomanceContext_G19_Entry011_TB490D3_TableDrivenEventScript_F3Cluster_ScriptControlEntry_Entry011,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$19,12,$B490D3,EveFamilyRomanceDialogueBranch_ScriptControlRow_G19_Entry012_TargetB490D3,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_F3Cluster::ScriptControlEntry,TableDrivenEventScript_F3Cluster_ScriptControlEntry_Entry012,EveFamilyRomanceContext_G19_Entry012_TB490D3_TableDrivenEventScript_F3Cluster_ScriptControlEntry_Entry012,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$19,13,$B490D3,EveFamilyRomanceDialogueBranch_ScriptControlRow_G19_Entry013_TargetB490D3,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_F3Cluster::ScriptControlEntry,TableDrivenEventScript_F3Cluster_ScriptControlEntry_Entry013,EveFamilyRomanceContext_G19_Entry013_TB490D3_TableDrivenEventScript_F3Cluster_ScriptControlEntry_Entry013,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$19,14,$B490D3,EveFamilyRomanceDialogueBranch_ScriptControlRow_G19_Entry014_TargetB490D3,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_F3Cluster::ScriptControlEntry,TableDrivenEventScript_F3Cluster_ScriptControlEntry_Entry014,EveFamilyRomanceContext_G19_Entry014_TB490D3_TableDrivenEventScript_F3Cluster_ScriptControlEntry_Entry014,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$19,15,$B490D3,EveFamilyRomanceDialogueBranch_ScriptControlRow_G19_Entry015_TargetB490D3,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_F3Cluster::ScriptControlEntry,TableDrivenEventScript_F3Cluster_ScriptControlEntry_Entry015,EveFamilyRomanceContext_G19_Entry015_TB490D3_TableDrivenEventScript_F3Cluster_ScriptControlEntry_Entry015,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$1A,0,$B490F3,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1A_Entry000_TargetB490F3,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_D3Cluster::ScriptControlEntry,TableDrivenEventScript_D3Cluster_ScriptControlEntry_Entry000,EveFamilyRomanceContext_G1A_Entry000_TB490F3_TableDrivenEventScript_D3Cluster_ScriptControlEntry_Entry000,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$1A,1,$B4911C,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1A_Entry001_TargetB4911C,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_D3Cluster::ScriptControlEntry,TableDrivenEventScript_D3Cluster_ScriptControlEntry_Entry001,EveFamilyRomanceContext_G1A_Entry001_TB4911C_TableDrivenEventScript_D3Cluster_ScriptControlEntry_Entry001,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$1A,2,$B491B3,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1A_Entry002_TargetB491B3,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_D3Cluster::ScriptControlEntry,TableDrivenEventScript_D3Cluster_ScriptControlEntry_Entry002,EveFamilyRomanceContext_G1A_Entry002_TB491B3_TableDrivenEventScript_D3Cluster_ScriptControlEntry_Entry002,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$1A,3,$B491B3,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1A_Entry003_TargetB491B3,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_D3Cluster::ScriptControlEntry,TableDrivenEventScript_D3Cluster_ScriptControlEntry_Entry003,EveFamilyRomanceContext_G1A_Entry003_TB491B3_TableDrivenEventScript_D3Cluster_ScriptControlEntry_Entry003,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$1A,4,$B491B3,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1A_Entry004_TargetB491B3,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_D3Cluster::ScriptControlEntry,TableDrivenEventScript_D3Cluster_ScriptControlEntry_Entry004,EveFamilyRomanceContext_G1A_Entry004_TB491B3_TableDrivenEventScript_D3Cluster_ScriptControlEntry_Entry004,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$1A,5,$B491B3,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1A_Entry005_TargetB491B3,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_D3Cluster::ScriptControlEntry,TableDrivenEventScript_D3Cluster_ScriptControlEntry_Entry005,EveFamilyRomanceContext_G1A_Entry005_TB491B3_TableDrivenEventScript_D3Cluster_ScriptControlEntry_Entry005,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$1A,6,$B491B3,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1A_Entry006_TargetB491B3,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_D3Cluster::ScriptControlEntry,TableDrivenEventScript_D3Cluster_ScriptControlEntry_Entry006,EveFamilyRomanceContext_G1A_Entry006_TB491B3_TableDrivenEventScript_D3Cluster_ScriptControlEntry_Entry006,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$1A,7,$B491B3,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1A_Entry007_TargetB491B3,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_D3Cluster::ScriptControlEntry,TableDrivenEventScript_D3Cluster_ScriptControlEntry_Entry007,EveFamilyRomanceContext_G1A_Entry007_TB491B3_TableDrivenEventScript_D3Cluster_ScriptControlEntry_Entry007,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$1A,8,$B491B3,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1A_Entry008_TargetB491B3,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_D3Cluster::ScriptControlEntry,TableDrivenEventScript_D3Cluster_ScriptControlEntry_Entry008,EveFamilyRomanceContext_G1A_Entry008_TB491B3_TableDrivenEventScript_D3Cluster_ScriptControlEntry_Entry008,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$1A,9,$B491B3,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1A_Entry009_TargetB491B3,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_D3Cluster::ScriptControlEntry,TableDrivenEventScript_D3Cluster_ScriptControlEntry_Entry009,EveFamilyRomanceContext_G1A_Entry009_TB491B3_TableDrivenEventScript_D3Cluster_ScriptControlEntry_Entry009,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$1A,10,$B491B3,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1A_Entry010_TargetB491B3,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_D3Cluster::ScriptControlEntry,TableDrivenEventScript_D3Cluster_ScriptControlEntry_Entry010,EveFamilyRomanceContext_G1A_Entry010_TB491B3_TableDrivenEventScript_D3Cluster_ScriptControlEntry_Entry010,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$1A,11,$B491B3,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1A_Entry011_TargetB491B3,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_D3Cluster::ScriptControlEntry,TableDrivenEventScript_D3Cluster_ScriptControlEntry_Entry011,EveFamilyRomanceContext_G1A_Entry011_TB491B3_TableDrivenEventScript_D3Cluster_ScriptControlEntry_Entry011,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$1A,12,$B491B3,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1A_Entry012_TargetB491B3,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_D3Cluster::ScriptControlEntry,TableDrivenEventScript_D3Cluster_ScriptControlEntry_Entry012,EveFamilyRomanceContext_G1A_Entry012_TB491B3_TableDrivenEventScript_D3Cluster_ScriptControlEntry_Entry012,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$1A,13,$B491B3,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1A_Entry013_TargetB491B3,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_D3Cluster::ScriptControlEntry,TableDrivenEventScript_D3Cluster_ScriptControlEntry_Entry013,EveFamilyRomanceContext_G1A_Entry013_TB491B3_TableDrivenEventScript_D3Cluster_ScriptControlEntry_Entry013,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$1A,14,$B491B3,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1A_Entry014_TargetB491B3,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_D3Cluster::ScriptControlEntry,TableDrivenEventScript_D3Cluster_ScriptControlEntry_Entry014,EveFamilyRomanceContext_G1A_Entry014_TB491B3_TableDrivenEventScript_D3Cluster_ScriptControlEntry_Entry014,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$1A,15,$B491B3,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1A_Entry015_TargetB491B3,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_D3Cluster::ScriptControlEntry,TableDrivenEventScript_D3Cluster_ScriptControlEntry_Entry015,EveFamilyRomanceContext_G1A_Entry015_TB491B3_TableDrivenEventScript_D3Cluster_ScriptControlEntry_Entry015,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$1B,0,$B491D3,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1B_Entry000_TargetB491D3,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_F2Cluster_B::ScriptControlEntry,TableDrivenEventScript_F2Cluster_B_ScriptControlEntry_Entry000,EveFamilyRomanceContext_G1B_Entry000_TB491D3_TableDrivenEventScript_F2Cluster_B_ScriptControlEntry_Entry000,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$1B,2,$B492D2,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1B_Entry002_TargetB492D2,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_F2Cluster_B::ScriptControlEntry,TableDrivenEventScript_F2Cluster_B_ScriptControlEntry_Entry002,EveFamilyRomanceContext_G1B_Entry002_TB492D2_TableDrivenEventScript_F2Cluster_B_ScriptControlEntry_Entry002,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$1B,3,$B492D2,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1B_Entry003_TargetB492D2,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_F2Cluster_B::ScriptControlEntry,TableDrivenEventScript_F2Cluster_B_ScriptControlEntry_Entry003,EveFamilyRomanceContext_G1B_Entry003_TB492D2_TableDrivenEventScript_F2Cluster_B_ScriptControlEntry_Entry003,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$1B,4,$B492D2,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1B_Entry004_TargetB492D2,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_F2Cluster_B::ScriptControlEntry,TableDrivenEventScript_F2Cluster_B_ScriptControlEntry_Entry004,EveFamilyRomanceContext_G1B_Entry004_TB492D2_TableDrivenEventScript_F2Cluster_B_ScriptControlEntry_Entry004,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$1B,5,$B492D2,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1B_Entry005_TargetB492D2,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_F2Cluster_B::ScriptControlEntry,TableDrivenEventScript_F2Cluster_B_ScriptControlEntry_Entry005,EveFamilyRomanceContext_G1B_Entry005_TB492D2_TableDrivenEventScript_F2Cluster_B_ScriptControlEntry_Entry005,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$1B,6,$B492D2,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1B_Entry006_TargetB492D2,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_F2Cluster_B::ScriptControlEntry,TableDrivenEventScript_F2Cluster_B_ScriptControlEntry_Entry006,EveFamilyRomanceContext_G1B_Entry006_TB492D2_TableDrivenEventScript_F2Cluster_B_ScriptControlEntry_Entry006,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$1B,7,$B492D2,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1B_Entry007_TargetB492D2,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_F2Cluster_B::ScriptControlEntry,TableDrivenEventScript_F2Cluster_B_ScriptControlEntry_Entry007,EveFamilyRomanceContext_G1B_Entry007_TB492D2_TableDrivenEventScript_F2Cluster_B_ScriptControlEntry_Entry007,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$1B,8,$B492D2,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1B_Entry008_TargetB492D2,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_F2Cluster_B::ScriptControlEntry,TableDrivenEventScript_F2Cluster_B_ScriptControlEntry_Entry008,EveFamilyRomanceContext_G1B_Entry008_TB492D2_TableDrivenEventScript_F2Cluster_B_ScriptControlEntry_Entry008,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$1B,9,$B492D2,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1B_Entry009_TargetB492D2,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_F2Cluster_B::ScriptControlEntry,TableDrivenEventScript_F2Cluster_B_ScriptControlEntry_Entry009,EveFamilyRomanceContext_G1B_Entry009_TB492D2_TableDrivenEventScript_F2Cluster_B_ScriptControlEntry_Entry009,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$1B,10,$B492D2,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1B_Entry010_TargetB492D2,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_F2Cluster_B::ScriptControlEntry,TableDrivenEventScript_F2Cluster_B_ScriptControlEntry_Entry010,EveFamilyRomanceContext_G1B_Entry010_TB492D2_TableDrivenEventScript_F2Cluster_B_ScriptControlEntry_Entry010,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$1B,11,$B492D2,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1B_Entry011_TargetB492D2,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_F2Cluster_B::ScriptControlEntry,TableDrivenEventScript_F2Cluster_B_ScriptControlEntry_Entry011,EveFamilyRomanceContext_G1B_Entry011_TB492D2_TableDrivenEventScript_F2Cluster_B_ScriptControlEntry_Entry011,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$1B,12,$B492D2,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1B_Entry012_TargetB492D2,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_F2Cluster_B::ScriptControlEntry,TableDrivenEventScript_F2Cluster_B_ScriptControlEntry_Entry012,EveFamilyRomanceContext_G1B_Entry012_TB492D2_TableDrivenEventScript_F2Cluster_B_ScriptControlEntry_Entry012,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$1B,13,$B492D2,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1B_Entry013_TargetB492D2,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_F2Cluster_B::ScriptControlEntry,TableDrivenEventScript_F2Cluster_B_ScriptControlEntry_Entry013,EveFamilyRomanceContext_G1B_Entry013_TB492D2_TableDrivenEventScript_F2Cluster_B_ScriptControlEntry_Entry013,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$1B,14,$B492D2,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1B_Entry014_TargetB492D2,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_F2Cluster_B::ScriptControlEntry,TableDrivenEventScript_F2Cluster_B_ScriptControlEntry_Entry014,EveFamilyRomanceContext_G1B_Entry014_TB492D2_TableDrivenEventScript_F2Cluster_B_ScriptControlEntry_Entry014,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$1B,15,$B492D2,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1B_Entry015_TargetB492D2,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_F2Cluster_B::ScriptControlEntry,TableDrivenEventScript_F2Cluster_B_ScriptControlEntry_Entry015,EveFamilyRomanceContext_G1B_Entry015_TB492D2_TableDrivenEventScript_F2Cluster_B_ScriptControlEntry_Entry015,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$1C,0,$B492F2,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1C_Entry000_TargetB492F2,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_5CCluster::ScriptControlEntry,TableDrivenEventScript_5CCluster_ScriptControlEntry_Entry000,EveFamilyRomanceContext_G1C_Entry000_TB492F2_TableDrivenEventScript_5CCluster_ScriptControlEntry_Entry000,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$1C,2,$B49401,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1C_Entry002_TargetB49401,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_5CCluster::ScriptControlEntry,TableDrivenEventScript_5CCluster_ScriptControlEntry_Entry002,EveFamilyRomanceContext_G1C_Entry002_TB49401_TableDrivenEventScript_5CCluster_ScriptControlEntry_Entry002,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
$1C,3,$B4943C,EveFamilyRomanceDialogueBranch_ScriptControlRow_G1C_Entry003_TargetB4943C,optional_exact_eve_context,EventScript entry is now named at matrix-row level; exact in-game speaker/beat requires schedule or cutscene-specific evidence.,structural::TableDrivenEventScript_5CCluster::ScriptControlEntry,TableDrivenEventScript_5CCluster_ScriptControlEntry_Entry003,EveFamilyRomanceContext_G1C_Entry003_TB4943C_TableDrivenEventScript_5CCluster_ScriptControlEntry_Entry003,closed_at_eventscript_evidence_boundary,final_matrix_context_exact_speaker_optional,Eve/family-romance matrix rows are fully named at matrix-context level; individual in-game speaker variant is outside the EventScript table.,no
